ATM_ID,Location,Latitude,Longitude,Area_Type,City,Monthly_Transactions,Avg_Withdrawal_Amount,ATM_Status,Last_Used_Days_Ago
ATM08052,Baner,18.559,73.7862,Mixed,Pune,1138,4025,Active,12
ATM08053,Shivaji Nagar,18.53,73.85,Commercial,Pune,1553,2154,Active,61
ATM08054,Hadapsar,18.5089,73.9235,IT Hub,Pune,1298,2909,Active,28
ATM08055,Viman Nagar,18.5679,73.9143,IT Hub,Pune,686,3330,Active,25
ATM08056,Yerwada,18.5626,73.877,IT Hub,Pune,932,1860,Active,61
ATM08057,Hinjewadi,18.5911,73.7389,Residential,Pune,961,3177,Active,5
ATM08058,Hadapsar,18.5089,73.9235,Mixed,Pune,1905,3090,Active,14
ATM08059,Shivaji Nagar,18.53,73.85,Mixed,Pune,2277,2819,Active,62
ATM08060,Kothrud,18.5074,73.8077,Residential,Pune,1232,3539,Active,41
ATM08061,Baner,18.559,73.7862,IT Hub,Pune,2265,3321,Active,32
ATM08062,Hadapsar,18.5089,73.9235,Commercial,Pune,937,2598,Active,4
ATM08063,Hinjewadi,18.5911,73.7389,IT Hub,Pune,986,3867,Active,59
ATM08064,Kothrud,18.5074,73.8077,Mixed,Pune,2679,2031,Active,4
ATM08065,Kothrud,18.5074,73.8077,Mixed,Pune,2046,2870,Active,33
ATM08066,Aundh,18.5579,73.8077,Residential,Pune,0,3202,Active,4
ATM08067,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,2137,Active,5
ATM08068,Kothrud,18.5074,73.8077,Mixed,Pune,0,2679,Active,21
ATM08069,Hinjewadi,18.5911,73.7389,Mixed,Pune,1541,3460,Active,18
ATM08070,Hinjewadi,18.5911,73.7389,Residential,Pune,0,3477,Active,23
ATM08071,Aundh,18.5579,73.8077,Commercial,Pune,117,3746,Active,47
ATM08072,Hadapsar,18.5089,73.9235,Mixed,Pune,1848,2762,Active,70
ATM08073,Kothrud,18.5074,73.8077,IT Hub,Pune,2056,3142,Active,51
ATM08074,Baner,18.559,73.7862,Commercial,Pune,137,4603,Active,4
ATM08075,Viman Nagar,18.5679,73.9143,Residential,Pune,980,2398,Active,11
ATM08076,Hadapsar,18.5089,73.9235,Commercial,Pune,1053,3682,Active,46
ATM08077,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,3649,Active,18
ATM08078,Hadapsar,18.5089,73.9235,Mixed,Pune,3053,2908,Active,151
ATM08079,Baner,18.559,73.7862,Commercial,Pune,0,4039,Active,8
ATM08080,Hinjewadi,18.5911,73.7389,Mixed,Pune,664,2930,Active,0
ATM08081,Yerwada,18.5626,73.877,Commercial,Pune,1845,2675,Active,72
ATM08082,Baner,18.559,73.7862,IT Hub,Pune,579,1380,Active,48
ATM08083,Baner,18.559,73.7862,Commercial,Pune,0,2605,Active,13
ATM08084,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,3802,Active,29
ATM08085,Kothrud,18.5074,73.8077,Mixed,Pune,2784,2979,Active,13
ATM08086,Viman Nagar,18.5679,73.9143,IT Hub,Pune,876,4886,Active,2
ATM08087,Camp,18.5167,73.8567,Commercial,Pune,0,2677,Active,0
ATM08088,Aundh,18.5579,73.8077,Mixed,Pune,473,1971,Active,29
ATM08089,Swargate,18.5018,73.8636,Mixed,Pune,1509,4560,Active,12
ATM08090,Camp,18.5167,73.8567,Mixed,Pune,2264,2896,Active,0
ATM08091,Aundh,18.5579,73.8077,Residential,Pune,4020,2561,Active,40
ATM08092,Viman Nagar,18.5679,73.9143,Mixed,Pune,3940,3637,Active,25
ATM08093,Hinjewadi,18.5911,73.7389,Residential,Pune,0,2655,Active,79
ATM08094,Swargate,18.5018,73.8636,Commercial,Pune,1577,4073,Active,4
ATM08095,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1870,2511,Active,12
ATM08096,Hadapsar,18.5089,73.9235,Residential,Pune,3237,2213,Active,13
ATM08097,Camp,18.5167,73.8567,Residential,Pune,0,4394,Active,15
ATM08098,Shivaji Nagar,18.53,73.85,Residential,Pune,0,3513,Active,17
ATM08099,Kothrud,18.5074,73.8077,Mixed,Pune,0,2652,Active,35
ATM08100,Kothrud,18.5074,73.8077,IT Hub,Pune,327,4095,Active,61
ATM08101,Baner,18.559,73.7862,Residential,Pune,2478,4295,Active,11
ATM08102,Swargate,18.5018,73.8636,Residential,Pune,2447,2302,Active,11
ATM08103,Hadapsar,18.5089,73.9235,Residential,Pune,2294,2673,Active,6
ATM08104,Baner,18.559,73.7862,Mixed,Pune,0,2832,Active,115
ATM08105,Baner,18.559,73.7862,Mixed,Pune,0,2306,Active,12
ATM08106,Swargate,18.5018,73.8636,IT Hub,Pune,427,2882,Active,29
ATM08107,Aundh,18.5579,73.8077,Commercial,Pune,0,2807,Active,37
ATM08108,Baner,18.559,73.7862,IT Hub,Pune,0,2910,Active,73
ATM08109,Shivaji Nagar,18.53,73.85,Residential,Pune,1545,2699,Active,2
ATM08110,Yerwada,18.5626,73.877,IT Hub,Pune,62,2597,Active,26
ATM08111,Aundh,18.5579,73.8077,Residential,Pune,2110,2244,Active,43
ATM08112,Viman Nagar,18.5679,73.9143,Commercial,Pune,2202,4056,Active,27
ATM08113,Aundh,18.5579,73.8077,Mixed,Pune,1504,2188,Active,1
ATM08114,Viman Nagar,18.5679,73.9143,Commercial,Pune,1842,1820,Active,33
ATM08115,Viman Nagar,18.5679,73.9143,Mixed,Pune,1419,1175,Active,45
ATM08116,Swargate,18.5018,73.8636,Residential,Pune,2757,2164,Active,18
ATM08117,Aundh,18.5579,73.8077,Residential,Pune,0,3146,Active,4
ATM08118,Hadapsar,18.5089,73.9235,Commercial,Pune,2955,3507,Active,38
ATM08119,Swargate,18.5018,73.8636,Commercial,Pune,1048,1916,Active,12
ATM08120,Hinjewadi,18.5911,73.7389,IT Hub,Pune,126,2605,Active,35
ATM08121,Yerwada,18.5626,73.877,IT Hub,Pune,0,2967,Active,23
ATM08122,Viman Nagar,18.5679,73.9143,Mixed,Pune,3167,2099,Active,8
ATM08123,Swargate,18.5018,73.8636,IT Hub,Pune,0,1667,Active,79
ATM08124,Kothrud,18.5074,73.8077,Commercial,Pune,2314,3269,Active,2
ATM08125,Swargate,18.5018,73.8636,Commercial,Pune,0,2105,Active,2
ATM08126,Hinjewadi,18.5911,73.7389,Mixed,Pune,157,2086,Active,132
ATM08127,Aundh,18.5579,73.8077,IT Hub,Pune,2701,1830,Active,31
ATM08128,Hadapsar,18.5089,73.9235,Residential,Pune,0,4510,Active,21
ATM08129,Swargate,18.5018,73.8636,Mixed,Pune,1522,3249,Active,22
ATM08130,Kothrud,18.5074,73.8077,Mixed,Pune,3113,3068,Active,66
ATM08131,Viman Nagar,18.5679,73.9143,Commercial,Pune,978,3763,Active,69
ATM08132,Baner,18.559,73.7862,Residential,Pune,423,3304,Active,29
ATM08133,Aundh,18.5579,73.8077,Commercial,Pune,0,1996,Active,14
ATM08134,Swargate,18.5018,73.8636,Mixed,Pune,1253,2663,Active,56
ATM08135,Hadapsar,18.5089,73.9235,Residential,Pune,140,1317,Active,27
ATM08136,Kothrud,18.5074,73.8077,Commercial,Pune,0,3894,Active,43
ATM08137,Baner,18.559,73.7862,Mixed,Pune,1646,3577,Active,20
ATM08138,Aundh,18.5579,73.8077,Residential,Pune,681,3450,Active,138
ATM08139,Yerwada,18.5626,73.877,IT Hub,Pune,0,2940,Active,48
ATM08140,Shivaji Nagar,18.53,73.85,IT Hub,Pune,2157,2683,Active,65
ATM08141,Hadapsar,18.5089,73.9235,Mixed,Pune,295,3012,Active,2
ATM08142,Kothrud,18.5074,73.8077,IT Hub,Pune,319,3663,Active,20
ATM08143,Kothrud,18.5074,73.8077,Mixed,Pune,565,2937,Active,26
ATM08144,Shivaji Nagar,18.53,73.85,Residential,Pune,0,3485,Active,4
ATM08145,Swargate,18.5018,73.8636,IT Hub,Pune,0,2588,Active,7
ATM08146,Kothrud,18.5074,73.8077,Commercial,Pune,0,3572,Active,0
ATM08147,Aundh,18.5579,73.8077,Commercial,Pune,0,2776,Active,27
ATM08148,Hadapsar,18.5089,73.9235,Mixed,Pune,0,2607,Active,31
ATM08149,Hinjewadi,18.5911,73.7389,Commercial,Pune,2136,1847,Active,12
ATM08150,Baner,18.559,73.7862,Mixed,Pune,1485,3555,Active,3
ATM08151,Viman Nagar,18.5679,73.9143,Mixed,Pune,1493,1708,Active,85
ATM08152,Viman Nagar,18.5679,73.9143,IT Hub,Pune,0,3131,Active,2
ATM08153,Aundh,18.5579,73.8077,Mixed,Pune,2270,2205,Active,20
ATM08154,Hadapsar,18.5089,73.9235,Mixed,Pune,514,2424,Active,6
ATM08155,Yerwada,18.5626,73.877,Commercial,Pune,2305,2823,Active,0
ATM08156,Yerwada,18.5626,73.877,Residential,Pune,2274,3633,Active,20
ATM08157,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1244,3895,Active,12
ATM08158,Camp,18.5167,73.8567,Residential,Pune,1674,3844,Active,2
ATM08159,Aundh,18.5579,73.8077,Commercial,Pune,2277,1989,Active,164
ATM08160,Yerwada,18.5626,73.877,IT Hub,Pune,0,2954,Active,15
ATM08161,Yerwada,18.5626,73.877,Mixed,Pune,1022,1462,Active,61
ATM08162,Hadapsar,18.5089,73.9235,Mixed,Pune,5578,1533,Active,9
ATM08163,Baner,18.559,73.7862,IT Hub,Pune,1531,2991,Active,1
ATM08164,Swargate,18.5018,73.8636,IT Hub,Pune,1935,4998,Active,45
ATM08165,Camp,18.5167,73.8567,Mixed,Pune,1679,2540,Active,40
ATM08166,Baner,18.559,73.7862,Commercial,Pune,1657,2535,Active,61
ATM08167,Viman Nagar,18.5679,73.9143,Mixed,Pune,115,3322,Active,6
ATM08168,Yerwada,18.5626,73.877,IT Hub,Pune,2363,2625,Active,0
ATM08169,Yerwada,18.5626,73.877,Residential,Pune,390,2136,Active,11
ATM08170,Hinjewadi,18.5911,73.7389,Mixed,Pune,252,2213,Active,5
ATM08171,Kothrud,18.5074,73.8077,Mixed,Pune,2216,3726,Active,12
ATM08172,Yerwada,18.5626,73.877,Residential,Pune,0,2829,Active,14
ATM08173,Aundh,18.5579,73.8077,Residential,Pune,0,3247,Active,32
ATM08174,Viman Nagar,18.5679,73.9143,IT Hub,Pune,145,2287,Active,44
ATM08175,Swargate,18.5018,73.8636,Residential,Pune,225,3570,Active,0
ATM08176,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,2638,Active,2
ATM08177,Swargate,18.5018,73.8636,Mixed,Pune,267,3025,Active,43
ATM08178,Viman Nagar,18.5679,73.9143,Residential,Pune,1288,3914,Active,17
ATM08179,Baner,18.559,73.7862,IT Hub,Pune,2355,1920,Active,5
ATM08180,Hinjewadi,18.5911,73.7389,IT Hub,Pune,1696,3251,Active,31
ATM08181,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,2863,Active,23
ATM08182,Hadapsar,18.5089,73.9235,Mixed,Pune,0,3055,Active,17
ATM08183,Baner,18.559,73.7862,Commercial,Pune,0,4072,Active,24
ATM08184,Yerwada,18.5626,73.877,Residential,Pune,950,3210,Active,37
ATM08185,Baner,18.559,73.7862,Commercial,Pune,1997,2520,Active,15
ATM08186,Hinjewadi,18.5911,73.7389,Residential,Pune,1322,2938,Active,10
ATM08187,Camp,18.5167,73.8567,Mixed,Pune,648,2627,Active,9
ATM08188,Swargate,18.5018,73.8636,Residential,Pune,1822,4529,Active,74
ATM08189,Hadapsar,18.5089,73.9235,Mixed,Pune,323,3203,Active,2
ATM08190,Camp,18.5167,73.8567,Commercial,Pune,479,3082,Active,32
ATM08191,Swargate,18.5018,73.8636,Residential,Pune,1507,4023,Active,11
ATM08192,Camp,18.5167,73.8567,Residential,Pune,1350,2836,Active,20
ATM08193,Hinjewadi,18.5911,73.7389,Commercial,Pune,0,3487,Active,26
ATM08194,Yerwada,18.5626,73.877,IT Hub,Pune,204,1437,Active,53
ATM08195,Swargate,18.5018,73.8636,Mixed,Pune,421,2826,Active,10
ATM08196,Hadapsar,18.5089,73.9235,Mixed,Pune,2776,3293,Active,71
ATM08197,Kothrud,18.5074,73.8077,Mixed,Pune,2824,2471,Active,18
ATM08198,Aundh,18.5579,73.8077,IT Hub,Pune,2125,4457,Active,3
ATM08199,Shivaji Nagar,18.53,73.85,Residential,Pune,1495,2798,Active,17
ATM08200,Yerwada,18.5626,73.877,Mixed,Pune,1702,1655,Active,23
ATM08201,Shivaji Nagar,18.53,73.85,Residential,Pune,5211,2993,Active,18
ATM08202,Shivaji Nagar,18.53,73.85,Residential,Pune,3165,3783,Active,68
ATM08203,Shivaji Nagar,18.53,73.85,Residential,Pune,1527,3238,Active,106
ATM08204,Yerwada,18.5626,73.877,IT Hub,Pune,638,2554,Active,41
ATM08205,Swargate,18.5018,73.8636,Mixed,Pune,259,2631,Active,61
ATM08206,Viman Nagar,18.5679,73.9143,Mixed,Pune,0,4111,Active,17
ATM08207,Baner,18.559,73.7862,IT Hub,Pune,3600,3064,Active,9
ATM08208,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,2669,Active,1
ATM08209,Viman Nagar,18.5679,73.9143,Commercial,Pune,867,2316,Active,5
ATM08210,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,2878,Active,4
ATM08211,Aundh,18.5579,73.8077,IT Hub,Pune,445,2850,Active,3
ATM08212,Viman Nagar,18.5679,73.9143,IT Hub,Pune,2316,2894,Active,66
ATM08213,Yerwada,18.5626,73.877,Commercial,Pune,0,2847,Active,44
ATM08214,Hinjewadi,18.5911,73.7389,Residential,Pune,0,2746,Active,66
ATM08215,Kothrud,18.5074,73.8077,IT Hub,Pune,99,3863,Active,21
ATM08216,Swargate,18.5018,73.8636,Commercial,Pune,1579,3303,Active,26
ATM08217,Baner,18.559,73.7862,Residential,Pune,0,2169,Active,28
ATM08218,Shivaji Nagar,18.53,73.85,IT Hub,Pune,417,2974,Active,27
ATM08219,Baner,18.559,73.7862,Residential,Pune,3089,4573,Active,8
ATM08220,Yerwada,18.5626,73.877,IT Hub,Pune,21,2836,Active,15
ATM08221,Hadapsar,18.5089,73.9235,Commercial,Pune,1028,4673,Active,0
ATM08222,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,4066,Active,8
ATM08223,Viman Nagar,18.5679,73.9143,IT Hub,Pune,794,1810,Active,13
ATM08224,Hinjewadi,18.5911,73.7389,IT Hub,Pune,3449,1373,Active,80
ATM08225,Camp,18.5167,73.8567,Commercial,Pune,2573,1561,Active,153
ATM08226,Hadapsar,18.5089,73.9235,Residential,Pune,954,3430,Active,149
ATM08227,Yerwada,18.5626,73.877,IT Hub,Pune,0,2648,Active,3
ATM08228,Shivaji Nagar,18.53,73.85,Commercial,Pune,5142,3973,Active,14
ATM08229,Kothrud,18.5074,73.8077,Commercial,Pune,0,4563,Active,37
ATM08230,Camp,18.5167,73.8567,IT Hub,Pune,2318,2796,Active,63
ATM08231,Baner,18.559,73.7862,Mixed,Pune,1287,3854,Active,18
ATM08232,Swargate,18.5018,73.8636,Mixed,Pune,0,3938,Active,44
ATM08233,Kothrud,18.5074,73.8077,Commercial,Pune,2880,3111,Active,64
ATM08234,Hadapsar,18.5089,73.9235,Residential,Pune,1599,2552,Active,44
ATM08235,Aundh,18.5579,73.8077,IT Hub,Pune,1446,3693,Active,9
ATM08236,Hadapsar,18.5089,73.9235,Mixed,Pune,2579,2527,Active,50
ATM08237,Hinjewadi,18.5911,73.7389,Residential,Pune,2022,3579,Active,28
ATM08238,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1569,3612,Active,22
ATM08239,Baner,18.559,73.7862,IT Hub,Pune,1540,2271,Active,33
ATM08240,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,3793,Active,1
ATM08241,Viman Nagar,18.5679,73.9143,Mixed,Pune,240,2249,Active,5
ATM08242,Yerwada,18.5626,73.877,IT Hub,Pune,0,1476,Active,2
ATM08243,Hadapsar,18.5089,73.9235,Residential,Pune,756,3156,Active,1
ATM08244,Hinjewadi,18.5911,73.7389,Residential,Pune,613,3576,Active,46
ATM08245,Viman Nagar,18.5679,73.9143,Residential,Pune,1692,4466,Active,142
ATM08246,Viman Nagar,18.5679,73.9143,Residential,Pune,931,3513,Active,11
ATM08247,Viman Nagar,18.5679,73.9143,Mixed,Pune,2088,3523,Active,36
ATM08248,Baner,18.559,73.7862,IT Hub,Pune,1042,2695,Active,5
ATM08249,Baner,18.559,73.7862,Residential,Pune,3505,3646,Active,59
ATM08250,Camp,18.5167,73.8567,Mixed,Pune,1614,3142,Active,20
ATM08251,Camp,18.5167,73.8567,Commercial,Pune,0,3345,Active,0
ATM08252,Aundh,18.5579,73.8077,Mixed,Pune,578,2052,Active,85
ATM08253,Yerwada,18.5626,73.877,Mixed,Pune,18,2965,Active,155
ATM08254,Kothrud,18.5074,73.8077,IT Hub,Pune,3609,3274,Active,19
ATM08255,Aundh,18.5579,73.8077,IT Hub,Pune,0,2764,Active,7
ATM08256,Aundh,18.5579,73.8077,Residential,Pune,301,3211,Active,7
ATM08257,Camp,18.5167,73.8567,Mixed,Pune,2797,3761,Active,1
ATM08258,Kothrud,18.5074,73.8077,Commercial,Pune,2437,2937,Active,11
ATM08259,Camp,18.5167,73.8567,Mixed,Pune,0,3502,Active,28
ATM08260,Hinjewadi,18.5911,73.7389,Commercial,Pune,1638,4788,Active,24
ATM08261,Hadapsar,18.5089,73.9235,Residential,Pune,0,4142,Active,15
ATM08262,Kothrud,18.5074,73.8077,Residential,Pune,2433,2995,Active,4
ATM08263,Hinjewadi,18.5911,73.7389,Commercial,Pune,2759,1713,Active,1
ATM08264,Swargate,18.5018,73.8636,Residential,Pune,1714,1288,Active,27
ATM08265,Swargate,18.5018,73.8636,Commercial,Pune,551,2435,Active,6
ATM08266,Yerwada,18.5626,73.877,Commercial,Pune,0,2983,Active,18
ATM08267,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1361,3342,Active,31
ATM08268,Hadapsar,18.5089,73.9235,IT Hub,Pune,1893,2947,Active,31
ATM08269,Shivaji Nagar,18.53,73.85,Residential,Pune,1117,2340,Active,6
ATM08270,Hinjewadi,18.5911,73.7389,Commercial,Pune,3741,4417,Active,8
ATM08271,Shivaji Nagar,18.53,73.85,Commercial,Pune,259,2500,Active,120
ATM08272,Viman Nagar,18.5679,73.9143,Commercial,Pune,982,1512,Active,28
ATM08273,Swargate,18.5018,73.8636,IT Hub,Pune,2488,3724,Active,17
ATM08274,Viman Nagar,18.5679,73.9143,Commercial,Pune,1041,2116,Active,11
ATM08275,Aundh,18.5579,73.8077,IT Hub,Pune,0,3375,Active,1
ATM08276,Viman Nagar,18.5679,73.9143,Commercial,Pune,213,3878,Active,36
ATM08277,Camp,18.5167,73.8567,Commercial,Pune,0,2093,Active,45
ATM08278,Camp,18.5167,73.8567,Commercial,Pune,0,2431,Active,78
ATM08279,Aundh,18.5579,73.8077,Mixed,Pune,0,1594,Active,9
ATM08280,Camp,18.5167,73.8567,IT Hub,Pune,3169,1952,Active,13
ATM08281,Baner,18.559,73.7862,Commercial,Pune,1852,1968,Active,25
ATM08282,Baner,18.559,73.7862,Mixed,Pune,566,3245,Active,27
ATM08283,Baner,18.559,73.7862,Mixed,Pune,130,3111,Active,21
ATM08284,Baner,18.559,73.7862,Mixed,Pune,2410,1512,Active,4
ATM08285,Viman Nagar,18.5679,73.9143,Residential,Pune,1338,3895,Active,29
ATM08286,Aundh,18.5579,73.8077,IT Hub,Pune,0,4456,Active,17
ATM08287,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,2410,Active,4
ATM08288,Kothrud,18.5074,73.8077,Commercial,Pune,0,1998,Active,66
ATM08289,Shivaji Nagar,18.53,73.85,Residential,Pune,3126,2865,Active,14
ATM08290,Yerwada,18.5626,73.877,Residential,Pune,626,1502,Active,22
ATM08291,Shivaji Nagar,18.53,73.85,Residential,Pune,0,2829,Active,10
ATM08292,Aundh,18.5579,73.8077,Mixed,Pune,2813,2453,Active,3
ATM08293,Aundh,18.5579,73.8077,Mixed,Pune,2221,2251,Active,11
ATM08294,Hadapsar,18.5089,73.9235,IT Hub,Pune,2522,4270,Active,39
ATM08295,Hadapsar,18.5089,73.9235,Residential,Pune,0,2600,Active,24
ATM08296,Camp,18.5167,73.8567,IT Hub,Pune,1358,4182,Active,9
ATM08297,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,3717,Active,37
ATM08298,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,3256,Active,24
ATM08299,Yerwada,18.5626,73.877,Residential,Pune,1267,3377,Active,45
ATM08300,Hadapsar,18.5089,73.9235,Mixed,Pune,0,3909,Active,1
ATM08301,Camp,18.5167,73.8567,Commercial,Pune,0,2419,Active,37
ATM08302,Yerwada,18.5626,73.877,Mixed,Pune,3901,2983,Active,20
ATM08303,Yerwada,18.5626,73.877,Mixed,Pune,655,1797,Active,14
ATM08304,Swargate,18.5018,73.8636,Mixed,Pune,4056,2211,Active,3
ATM08305,Shivaji Nagar,18.53,73.85,IT Hub,Pune,2063,3700,Active,42
ATM08306,Hadapsar,18.5089,73.9235,Mixed,Pune,0,2459,Active,0
ATM08307,Camp,18.5167,73.8567,Mixed,Pune,1292,1933,Active,14
ATM08308,Aundh,18.5579,73.8077,Residential,Pune,925,3274,Active,135
ATM08309,Yerwada,18.5626,73.877,Commercial,Pune,2990,1900,Active,10
ATM08310,Hinjewadi,18.5911,73.7389,Residential,Pune,697,3224,Active,21
ATM08311,Hadapsar,18.5089,73.9235,Commercial,Pune,1009,2941,Active,21
ATM08312,Kothrud,18.5074,73.8077,Commercial,Pune,100,1419,Active,21
ATM08313,Hadapsar,18.5089,73.9235,Commercial,Pune,2307,2761,Active,23
ATM08314,Baner,18.559,73.7862,Mixed,Pune,992,3597,Active,33
ATM08315,Kothrud,18.5074,73.8077,Residential,Pune,1901,3514,Active,17
ATM08316,Hinjewadi,18.5911,73.7389,Residential,Pune,0,1911,Active,10
ATM08317,Hinjewadi,18.5911,73.7389,Commercial,Pune,1952,4326,Active,10
ATM08318,Hinjewadi,18.5911,73.7389,Mixed,Pune,275,3836,Active,0
ATM08319,Kothrud,18.5074,73.8077,Commercial,Pune,49,4061,Active,28
ATM08320,Shivaji Nagar,18.53,73.85,Mixed,Pune,0,2288,Active,186
ATM08321,Yerwada,18.5626,73.877,Residential,Pune,1494,2872,Active,11
ATM08322,Hinjewadi,18.5911,73.7389,Mixed,Pune,934,1512,Active,1
ATM08323,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,3554,Active,12
ATM08324,Hinjewadi,18.5911,73.7389,Residential,Pune,1646,3929,Active,2
ATM08325,Yerwada,18.5626,73.877,Commercial,Pune,2000,3518,Active,41
ATM08326,Baner,18.559,73.7862,IT Hub,Pune,266,3171,Active,21
ATM08327,Baner,18.559,73.7862,IT Hub,Pune,904,3496,Active,10
ATM08328,Baner,18.559,73.7862,IT Hub,Pune,0,3543,Active,30
ATM08329,Baner,18.559,73.7862,Commercial,Pune,1556,3889,Active,7
ATM08330,Aundh,18.5579,73.8077,Residential,Pune,843,3154,Active,141
ATM08331,Baner,18.559,73.7862,Mixed,Pune,1522,3238,Active,5
ATM08332,Aundh,18.5579,73.8077,Mixed,Pune,1067,3374,Active,6
ATM08333,Viman Nagar,18.5679,73.9143,Commercial,Pune,0,2187,Active,50
ATM08334,Viman Nagar,18.5679,73.9143,Residential,Pune,0,2987,Active,13
ATM08335,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,2624,Active,17
ATM08336,Hadapsar,18.5089,73.9235,Residential,Pune,12,3818,Active,1
ATM08337,Kothrud,18.5074,73.8077,IT Hub,Pune,0,3423,Active,81
ATM08338,Hinjewadi,18.5911,73.7389,IT Hub,Pune,0,3682,Active,30
ATM08339,Shivaji Nagar,18.53,73.85,IT Hub,Pune,0,3008,Active,14
ATM08340,Swargate,18.5018,73.8636,Commercial,Pune,1986,2769,Active,27
ATM08341,Aundh,18.5579,73.8077,Residential,Pune,0,1820,Active,64
ATM08342,Camp,18.5167,73.8567,Commercial,Pune,1616,3987,Active,17
ATM08343,Baner,18.559,73.7862,Mixed,Pune,2982,2896,Active,99
ATM08344,Hadapsar,18.5089,73.9235,Commercial,Pune,0,2232,Active,49
ATM08345,Hadapsar,18.5089,73.9235,Residential,Pune,2465,2675,Active,23
ATM08346,Kothrud,18.5074,73.8077,Residential,Pune,2958,2654,Active,53
ATM08347,Hinjewadi,18.5911,73.7389,Residential,Pune,213,2983,Active,32
ATM08348,Baner,18.559,73.7862,Commercial,Pune,0,2546,Active,6
ATM08349,Camp,18.5167,73.8567,IT Hub,Pune,0,3000,Active,88
ATM08350,Hinjewadi,18.5911,73.7389,Residential,Pune,0,2039,Active,27
ATM08351,Kothrud,18.5074,73.8077,Residential,Pune,315,6025,Active,39
ATM08352,Hinjewadi,18.5911,73.7389,Residential,Pune,69,2140,Active,68
ATM08353,Viman Nagar,18.5679,73.9143,IT Hub,Pune,1791,2011,Active,21
ATM08354,Hadapsar,18.5089,73.9235,Commercial,Pune,1830,3479,Active,12
ATM08355,Aundh,18.5579,73.8077,Commercial,Pune,0,2610,Active,20
ATM08356,Shivaji Nagar,18.53,73.85,IT Hub,Pune,3575,3192,Active,5
ATM08357,Shivaji Nagar,18.53,73.85,Commercial,Pune,0,2606,Active,59
ATM08358,Yerwada,18.5626,73.877,Residential,Pune,2977,2353,Active,22
ATM08359,Hinjewadi,18.5911,73.7389,Mixed,Pune,2166,2586,Active,21
ATM08360,Baner,18.559,73.7862,Commercial,Pune,894,3545,Active,85
ATM08361,Kothrud,18.5074,73.8077,Residential,Pune,0,3125,Active,6
ATM08362,Yerwada,18.5626,73.877,IT Hub,Pune,1726,3582,Active,5
ATM08363,Hadapsar,18.5089,73.9235,Mixed,Pune,0,2860,Active,88
ATM08364,Yerwada,18.5626,73.877,Mixed,Pune,497,4035,Active,52
ATM08365,Yerwada,18.5626,73.877,Commercial,Pune,1682,3767,Active,21
ATM08366,Kothrud,18.5074,73.8077,IT Hub,Pune,0,2190,Active,55
ATM08367,Camp,18.5167,73.8567,Commercial,Pune,0,3845,Active,40
ATM08368,Camp,18.5167,73.8567,Mixed,Pune,2403,2357,Active,20
ATM08369,Shivaji Nagar,18.53,73.85,Residential,Pune,1605,2025,Active,26
ATM08370,Hadapsar,18.5089,73.9235,IT Hub,Pune,2692,3790,Active,7
ATM08371,Camp,18.5167,73.8567,Commercial,Pune,2822,3155,Active,17
ATM08372,Yerwada,18.5626,73.877,Commercial,Pune,0,2610,Active,156
ATM08373,Kothrud,18.5074,73.8077,Residential,Pune,0,2020,Active,6
ATM08374,Camp,18.5167,73.8567,IT Hub,Pune,1538,4104,Active,18
ATM08375,Swargate,18.5018,73.8636,IT Hub,Pune,484,3167,Active,8
ATM08376,Hinjewadi,18.5911,73.7389,Commercial,Pune,773,2800,Active,13
ATM08377,Swargate,18.5018,73.8636,Residential,Pune,2877,3986,Active,134
ATM08378,Camp,18.5167,73.8567,Residential,Pune,346,2812,Active,55
ATM08379,Shivaji Nagar,18.53,73.85,Residential,Pune,1470,3043,Active,22
ATM08380,Kothrud,18.5074,73.8077,Mixed,Pune,318,1221,Active,6
ATM08381,Yerwada,18.5626,73.877,IT Hub,Pune,1888,2366,Active,4
ATM08382,Camp,18.5167,73.8567,Residential,Pune,3943,2971,Active,47
ATM08383,Viman Nagar,18.5679,73.9143,Residential,Pune,1375,2888,Active,38
ATM08384,Aundh,18.5579,73.8077,Commercial,Pune,111,3355,Active,25
ATM08385,Hinjewadi,18.5911,73.7389,Mixed,Pune,0,2301,Active,28
ATM08386,Baner,18.559,73.7862,Residential,Pune,3267,3268,Active,2
ATM08387,Shivaji Nagar,18.53,73.85,Mixed,Pune,2193,2841,Active,3
